# Target Sample Rate: 400 Hz
time,gFx,gFy,gFz,TgF
28.648292646,-0.0131,0.4810,0.9320,1.049
28.652266656,-0.0043,0.4854,0.9428,1.060
28.65477176,0.0016,0.4874,0.9511,1.069
28.658650823,0.0133,0.4898,0.9594,1.077
28.662084781,0.0206,0.4903,0.9667,1.084
28.66725176,0.0329,0.4893,0.9784,1.094
28.670226292,0.0387,0.4898,0.9858,1.101
28.673856552,0.0539,0.4913,0.9936,1.110
28.6777765,0.0617,0.4918,0.9960,1.113
28.680437177,0.0700,0.4937,0.9975,1.115
28.683811708,0.0866,0.4977,0.9921,1.113
28.688815146,0.0930,0.4977,0.9912,1.113
28.69215249,0.0998,0.4967,0.9843,1.107
28.696337594,0.0993,0.4952,0.9804,1.103
28.701187021,0.1008,0.4869,0.9740,1.094
28.709325198,0.0988,0.4752,0.9775,1.091
28.713698271,0.0910,0.4503,0.9946,1.096
28.722291292,0.0842,0.4336,1.0117,1.104
28.726720354,0.0710,0.4082,1.0596,1.138
28.730276135,0.0705,0.4058,1.0732,1.150
28.738256708,0.0676,0.4038,1.0923,1.167
28.74094926,0.0676,0.4038,1.1050,1.178
28.743732021,0.0685,0.4043,1.1055,1.179
28.747929677,0.0724,0.4068,1.1011,1.176
28.752203115,0.0773,0.4058,1.0908,1.166
28.758144052,0.0837,0.4038,1.0762,1.152
28.761839208,0.0886,0.3980,1.0537,1.130
28.764344625,0.0905,0.3946,1.0410,1.117
28.768834417,0.0925,0.3897,1.0268,1.102
28.771368427,0.0969,0.3804,0.9975,1.072
28.774964312,0.1003,0.3740,0.9838,1.057
28.780745406,0.1062,0.3657,0.9687,1.041
28.784667177,0.1105,0.3589,0.9618,1.033
28.791548479,0.1179,0.3604,0.9594,1.032
28.794414417,0.1208,0.3613,0.9599,1.033
28.799441552,0.1233,0.3716,0.9584,1.035
28.806594312,0.1257,0.3770,0.9579,1.037
28.810423739,0.1335,0.3931,0.9496,1.036
28.815940719,0.1350,0.3970,0.9486,1.037
28.820011552,0.1360,0.4087,0.9398,1.034
28.825208375,0.1306,0.4185,0.9281,1.026
28.829708792,0.1281,0.4234,0.9198,1.021
28.834522906,0.1257,0.4248,0.9135,1.015
28.838292229,0.1237,0.4253,0.9100,1.012
28.843754885,0.1281,0.4283,0.9027,1.007
28.847540927,0.1330,0.4312,0.8949,1.002
28.850599,0.1340,0.4341,0.8915,1.001
28.85331426,0.1384,0.4376,0.8871,0.999
28.858538271,0.1418,0.4429,0.8744,0.990
28.863529625,0.1487,0.4498,0.8607,0.982
28.870434417,0.1575,0.4551,0.8475,0.975
28.876235719,0.1697,0.4634,0.8231,0.960
28.880984989,0.1775,0.4664,0.8050,0.947
28.884709521,0.1863,0.4688,0.7850,0.933
28.888287437,0.1892,0.4693,0.7762,0.927
28.892071864,0.1931,0.4708,0.7688,0.922
28.894898687,0.2049,0.4722,0.7547,0.914
28.900089052,0.2161,0.4718,0.7400,0.904
28.909193062,0.2205,0.4708,0.7332,0.899
28.924791864,0.2405,0.4703,0.7087,0.884
28.927849104,0.2596,0.4752,0.6931,0.880
28.93247301,0.2566,0.4791,0.6999,0.886
28.936614364,0.2537,0.4810,0.7082,0.893
28.940408062,0.2430,0.4854,0.7317,0.911
28.943139052,0.2371,0.4869,0.7449,0.921
28.947749833,0.2185,0.4903,0.7796,0.947
28.952980875,0.2000,0.4923,0.8030,0.963
28.955830198,0.1926,0.4928,0.8109,0.968
28.960370042,0.1775,0.4918,0.8280,0.979
28.970044208,0.1658,0.4903,0.8377,0.985
28.972759677,0.1491,0.4898,0.8548,0.996
28.976163427,0.1433,0.4908,0.8592,1.000
28.980308687,0.1330,0.4937,0.8749,1.013
28.983842125,0.1267,0.4952,0.8793,1.017
28.987029,0.1223,0.4967,0.8861,1.023
28.996025979,0.1135,0.4986,0.8900,1.026
29.001745562,0.1047,0.5011,0.8954,1.031
29.009129781,0.1003,0.4981,0.8929,1.027
29.011873114,0.0993,0.4903,0.8817,1.014
29.014779625,0.0998,0.4849,0.8768,1.007
29.019265146,0.1037,0.4806,0.8670,0.997
29.023592073,0.1052,0.4791,0.8553,0.986
29.027043948,0.1066,0.4801,0.8499,0.982
29.030009573,0.1086,0.4806,0.8436,0.977
29.034497385,0.1125,0.4869,0.8304,0.969
29.038378531,0.1159,0.4874,0.8206,0.961
29.044122177,0.1198,0.4879,0.8094,0.953
29.047286916,0.1223,0.4864,0.8045,0.948
29.055089208,0.1267,0.4835,0.7977,0.941
29.063102385,0.1301,0.4791,0.7928,0.935
29.066785094,0.1267,0.4781,0.8016,0.942
29.071151604,0.1223,0.4796,0.8084,0.948
29.074023166,0.1208,0.4815,0.8138,0.953
29.079183375,0.1189,0.4854,0.8182,0.959
29.082995146,0.1189,0.4898,0.8211,0.963
29.085912646,0.1189,0.4908,0.8206,0.964
29.088722281,0.1179,0.4933,0.8192,0.963
29.092212698,0.1189,0.4952,0.8177,0.963
29.097113791,0.1174,0.4991,0.8167,0.964
29.102498166,0.1145,0.5045,0.8128,0.963
29.106111708,0.1105,0.5108,0.8074,0.962
29.108832385,0.1076,0.5138,0.8030,0.959
29.11392275,0.1057,0.5182,0.7942,0.954
29.118987958,0.1047,0.5221,0.7810,0.945
29.124861083,0.1115,0.5221,0.7659,0.934
29.128334521,0.1154,0.5255,0.7542,0.926
29.130972281,0.1174,0.5275,0.7464,0.921
29.133517489,0.1193,0.5294,0.7376,0.916
29.136890562,0.1169,0.5299,0.7302,0.910
29.142503114,0.1179,0.5323,0.7117,0.897
29.146255614,0.1203,0.5333,0.7043,0.892
29.151233479,0.1218,0.5363,0.6960,0.887
29.154581552,0.1228,0.5363,0.6902,0.883
29.157320927,0.1257,0.5372,0.6843,0.879
29.162064208,0.1257,0.5382,0.6853,0.880
29.164918531,0.1262,0.5411,0.6833,0.881
29.168403323,0.1267,0.5426,0.6823,0.881
29.174356239,0.1257,0.5441,0.6794,0.879
29.177194625,0.1277,0.5509,0.6755,0.881
29.1819015,0.1267,0.5553,0.6740,0.882
29.186665771,0.1237,0.5578,0.6726,0.882
29.191609625,0.1257,0.5607,0.6760,0.887
29.196341135,0.1281,0.5636,0.6838,0.895
29.199082698,0.1286,0.5641,0.6863,0.898
29.207555458,0.1301,0.5646,0.6921,0.903
29.211229312,0.1311,0.5626,0.7175,0.921
29.222688166,0.1311,0.5602,0.7439,0.940
29.226999625,0.1218,0.5538,0.8216,0.998
29.230043791,0.1203,0.5534,0.8353,1.009
29.235528219,0.1149,0.5519,0.8592,1.028
29.239104989,0.1125,0.5519,0.8729,1.039
29.242993843,0.1091,0.5529,0.8934,1.056
29.246001343,0.1071,0.5524,0.9032,1.064
29.250704312,0.1062,0.5519,0.9144,1.073
29.253329937,0.1022,0.5504,0.9306,1.086
29.258766135,0.0925,0.5470,0.9486,1.099
29.261695979,0.0837,0.5392,0.9623,1.106
29.265994677,0.0803,0.5372,0.9697,1.111
29.272534989,0.0734,0.5299,0.9838,1.120
29.27841176,0.0666,0.5192,1.0004,1.129
29.282958479,0.0646,0.5148,1.0053,1.131
29.286465927,0.0563,0.5118,1.0136,1.137
29.289033375,0.0563,0.5079,1.0185,1.140
29.294060146,0.0558,0.5050,1.0258,1.145
29.297741239,0.0588,0.5016,1.0273,1.145
29.308789729,0.0602,0.4967,1.0268,1.142
29.313799885,0.0632,0.4840,1.0214,1.132
29.322121291,0.0646,0.4830,1.0229,1.133
29.327057698,0.0788,0.4781,1.0258,1.135
29.330486291,0.0837,0.4796,1.0263,1.136
29.334824312,0.0895,0.4825,1.0263,1.138
29.337374052,0.0925,0.4840,1.0268,1.139
29.341592177,0.0925,0.4845,1.0263,1.139
29.346200458,0.0871,0.4830,1.0254,1.137
29.350556083,0.0837,0.4806,1.0258,1.136
29.353533635,0.0676,0.4786,1.0317,1.139
29.356188114,0.0578,0.4796,1.0337,1.141
29.359293375,0.0470,0.4820,1.0361,1.144
29.362555875,0.0314,0.4879,1.0390,1.148
29.36641801,0.0260,0.4933,1.0400,1.151
29.369877593,0.0236,0.5020,1.0390,1.154
29.37941051,0.0250,0.5167,1.0322,1.155
29.38331676,0.0285,0.5509,1.0063,1.148
29.387269989,0.0285,0.5582,0.9833,1.131
29.39173676,0.0270,0.5582,0.9701,1.120
29.394811083,0.0216,0.5578,0.9438,1.096
29.398278791,0.0182,0.5553,0.9320,1.085
29.405847021,0.0099,0.5514,0.9105,1.065
29.41027025,-0.0067,0.5431,0.8788,1.033
29.413987385,-0.0087,0.5402,0.8690,1.023
29.41793025,-0.0136,0.5338,0.8470,1.001
29.422811343,-0.0219,0.5245,0.8270,0.980
29.427651708,-0.0307,0.5152,0.8113,0.962
29.430513166,-0.0380,0.5094,0.8060,0.954
29.434066187,-0.0439,0.5035,0.8030,0.949
29.438314677,-0.0605,0.4889,0.8060,0.945
29.444276448,-0.0785,0.4703,0.8167,0.946
29.446779521,-0.0893,0.4600,0.8221,0.946
29.451678218,-0.0991,0.4498,0.8319,0.951
29.457044156,-0.1347,0.4200,0.8753,0.980
29.461365875,-0.1460,0.4102,0.8954,0.996
29.464912333,-0.1650,0.3960,0.9389,1.032
29.468797177,-0.1831,0.3823,0.9892,1.076
29.473369833,-0.1909,0.3765,1.0126,1.097
29.47692952,-0.2056,0.3657,1.0644,1.144
29.482100302,-0.2105,0.3550,1.1074,1.182
29.485312958,-0.2095,0.3437,1.1412,1.210
29.491316031,-0.2085,0.3389,1.1558,1.222
29.496991708,-0.1983,0.3227,1.1827,1.242
29.500091968,-0.1953,0.3178,1.1881,1.245
29.508311343,-0.1904,0.3110,1.1964,1.251
29.513780354,-0.1826,0.3012,1.1798,1.231
29.523898166,-0.1768,0.2993,1.1519,1.203
29.526412906,-0.1577,0.3046,1.0762,1.130
29.531290562,-0.1489,0.3110,1.0351,1.091
29.534080823,-0.1470,0.3164,1.0185,1.077
29.536952854,-0.1465,0.3227,1.0019,1.063
29.540185666,-0.1455,0.3286,0.9877,1.051
29.543851552,-0.1470,0.3359,0.9560,1.024
29.548562437,-0.1465,0.3442,0.9174,0.991
29.553117802,-0.1460,0.3535,0.8783,0.958
29.557250875,-0.1465,0.3560,0.8597,0.942
29.560801448,-0.1450,0.3608,0.8280,0.915
29.564223583,-0.1430,0.3638,0.8113,0.901
29.566711083,-0.1406,0.3687,0.7962,0.889
29.569827906,-0.1372,0.3691,0.7825,0.876
29.573922333,-0.1308,0.3745,0.7542,0.852
29.584282541,-0.1245,0.3823,0.7356,0.838
29.588683739,-0.1215,0.4004,0.7146,0.828
29.597039677,-0.1220,0.4097,0.7087,0.828
29.601758739,-0.1382,0.4503,0.6911,0.836
29.606530614,-0.1430,0.4591,0.6887,0.840
29.60942827,-0.1543,0.4757,0.6838,0.847
29.613744729,-0.1650,0.4918,0.6794,0.855
29.616419885,-0.1675,0.4977,0.6784,0.858
29.619625614,-0.1684,0.5060,0.6789,0.863
29.623937333,-0.1728,0.5182,0.6809,0.873
29.628504468,-0.1768,0.5304,0.6858,0.885
29.63436452,-0.1787,0.5416,0.6921,0.897
29.639172802,-0.1782,0.5490,0.6999,0.907
29.6417915,-0.1772,0.5519,0.7014,0.910
29.647508062,-0.1743,0.5602,0.7034,0.916
29.650538114,-0.1694,0.5631,0.7048,0.918
29.65380952,-0.1660,0.5670,0.7043,0.919
29.657801448,-0.1567,0.5709,0.6999,0.917
29.66206551,-0.1562,0.5729,0.6975,0.916
29.665752125,-0.1494,0.5739,0.6926,0.912
29.669639468,-0.1445,0.5709,0.6872,0.905
29.67397926,-0.1396,0.5631,0.6814,0.895
29.676534364,-0.1401,0.5582,0.6809,0.892
29.681424364,-0.1396,0.5548,0.6799,0.889
29.684652437,-0.1416,0.5436,0.6828,0.884
29.689256239,-0.1470,0.5299,0.6823,0.876
29.692129364,-0.1518,0.5255,0.6833,0.875
29.696437906,-0.1597,0.5177,0.6853,0.874
29.699358322,-0.1650,0.5143,0.6877,0.874
29.707883687,-0.1689,0.5133,0.6892,0.876
29.713748739,-0.1821,0.5079,0.7048,0.888
29.725966656,-0.1860,0.5035,0.7146,0.894
29.730556135,-0.1797,0.4845,0.7542,0.914
29.73606202,-0.1743,0.4752,0.7713,0.923
29.740090666,-0.1650,0.4678,0.7835,0.927
29.744244,-0.1577,0.4625,0.7918,0.930
29.75007202,-0.1367,0.4473,0.8084,0.934
29.752980666,-0.1269,0.4424,0.8143,0.935
29.755558166,-0.1181,0.4385,0.8182,0.936
29.760124104,-0.1030,0.4317,0.8304,0.942
29.765681187,-0.0864,0.4229,0.8367,0.942
29.769403947,-0.0737,0.4126,0.8446,0.943
29.772585145,-0.0688,0.4087,0.8470,0.943
29.775766135,-0.0619,0.4058,0.8514,0.945
29.781358791,-0.0497,0.3999,0.8543,0.945
29.785271656,-0.0390,0.3960,0.8578,0.946
29.789913739,-0.0297,0.3916,0.8578,0.943
29.792708218,-0.0253,0.3906,0.8568,0.942
29.796791135,-0.0155,0.3916,0.8529,0.939
29.79971577,-0.0131,0.3931,0.8465,0.933
29.809024677,-0.0126,0.3941,0.8421,0.930
29.824925614,-0.0116,0.4053,0.8245,0.919
29.827765562,-0.0248,0.4429,0.7757,0.894
29.830638062,-0.0263,0.4507,0.7659,0.889
29.835442177,-0.0287,0.4620,0.7478,0.879
29.838725822,-0.0287,0.4683,0.7395,0.876
29.844571864,-0.0321,0.4810,0.7253,0.871
29.849199781,-0.0346,0.4903,0.7112,0.865
29.853923895,-0.0385,0.4996,0.6990,0.860
29.85977301,-0.0409,0.5079,0.6921,0.859
29.863118218,-0.0497,0.5182,0.6858,0.861
29.868052541,-0.0590,0.5314,0.6848,0.869
29.873286343,-0.0683,0.5446,0.6853,0.878
29.878229625,-0.0751,0.5573,0.6838,0.885
29.881413322,-0.0756,0.5641,0.6799,0.887
29.88505077,-0.0825,0.5749,0.6784,0.893
29.887547281,-0.0839,0.5788,0.6775,0.895
29.890296708,-0.0869,0.5812,0.6765,0.896
29.893023947,-0.0903,0.5851,0.6765,0.899
29.897570666,-0.0996,0.5900,0.6779,0.904
29.900205145,-0.1044,0.5915,0.6809,0.908
29.910382749,-0.1083,0.5929,0.6833,0.911
29.928082177,-0.1269,0.5924,0.7038,0.929
29.931477645,-0.1411,0.5920,0.7376,0.956
29.934903843,-0.1401,0.5920,0.7424,0.960
29.939153947,-0.1367,0.5905,0.7591,0.971
29.942017958,-0.1367,0.5905,0.7664,0.977
29.946066291,-0.1323,0.5880,0.7845,0.989
29.95034077,-0.1289,0.5846,0.8060,1.004
29.953299104,-0.1264,0.5827,0.8182,1.012
29.958805979,-0.1215,0.5744,0.8407,1.025
29.964023062,-0.1220,0.5719,0.8607,1.041
29.968768427,-0.1220,0.5651,0.8793,1.052
29.972204364,-0.1225,0.5641,0.8885,1.060
29.976548427,-0.1215,0.5612,0.9042,1.071
29.979303531,-0.1215,0.5587,0.9130,1.077
29.982655093,-0.1235,0.5578,0.9213,1.084
29.986083791,-0.1196,0.5558,0.9384,1.097
29.988583583,-0.1201,0.5558,0.9462,1.104
29.995232072,-0.1171,0.5548,0.9530,1.109
29.999165822,-0.1162,0.5529,0.9780,1.129
30.007309677,-0.1191,0.5509,0.9921,1.141
30.026813218,-0.1225,0.5465,1.0092,1.154
30.029963374,-0.1396,0.5431,1.0464,1.187
30.034753114,-0.1440,0.5431,1.0517,1.192
30.039028947,-0.1440,0.5441,1.0566,1.197
30.042505302,-0.1455,0.5411,1.0659,1.204
30.046645614,-0.1504,0.5402,1.0737,1.211
30.049516083,-0.1538,0.5406,1.0791,1.217
30.055580249,-0.1567,0.5382,1.0879,1.224
30.061811864,-0.1582,0.5397,1.0967,1.232
30.065364208,-0.1562,0.5416,1.1021,1.238
30.06801577,-0.1533,0.5460,1.1035,1.241
30.072413166,-0.1401,0.5553,1.1006,1.241
30.081228843,-0.1225,0.5705,1.0894,1.236
30.085537541,-0.0908,0.5988,1.0591,1.220
30.089416135,-0.0717,0.6159,1.0312,1.203
30.092332645,-0.0649,0.6218,1.0161,1.193
30.096262802,-0.0487,0.6306,0.9907,1.175
30.100616552,-0.0385,0.6340,0.9667,1.157
30.104725145,-0.0346,0.6350,0.9579,1.150
30.109625041,-0.0311,0.6369,0.9526,1.146
30.114482229,-0.0204,0.6428,0.9418,1.140
30.119031499,-0.0155,0.6442,0.9301,1.132
30.123678218,-0.0097,0.6452,0.9208,1.124
30.126218791,-0.0013,0.6447,0.9008,1.108
30.132331708,0.0079,0.6408,0.8768,1.086
30.136722801,0.0133,0.6350,0.8558,1.066
30.141959208,0.0167,0.6247,0.8411,1.048
30.144779051,0.0167,0.6179,0.8387,1.042
30.147484937,0.0158,0.6120,0.8392,1.039
30.151797906,0.0118,0.5915,0.8504,1.036
30.154978218,0.0099,0.5817,0.8607,1.039
30.158732333,0.0075,0.5700,0.8734,1.043
30.162139468,0.0035,0.5436,0.9081,1.058
30.167025041,0.0021,0.5152,0.9452,1.077
30.17188202,-0.0038,0.4879,0.9814,1.096
30.174480301,-0.0053,0.4752,0.9990,1.106
30.177024989,-0.0097,0.4625,1.0131,1.114
30.180485301,-0.0126,0.4507,1.0273,1.122
30.185437385,-0.0189,0.4248,1.0459,1.129
30.190686864,-0.0214,0.3965,1.0522,1.125
30.199566395,-0.0248,0.3799,1.0527,1.119
30.205279676,-0.0302,0.3193,1.0537,1.101
30.210110406,-0.0311,0.2822,1.0649,1.102
30.217987489,-0.0287,0.2690,1.0825,1.116
30.221745041,-0.0214,0.2573,1.1016,1.131
30.233204937,-0.0067,0.2509,1.1113,1.139
30.237682697,0.0465,0.2519,1.0942,1.124
30.242741812,0.0700,0.2538,1.0620,1.094
30.245648791,0.0822,0.2563,1.0434,1.078
30.249351083,0.1057,0.2607,1.0092,1.048
30.253416343,0.1149,0.2665,0.9975,1.039
30.256228062,0.1228,0.2714,0.9843,1.028
30.261805406,0.1330,0.2734,0.9701,1.017
30.266133114,0.1550,0.2861,0.9218,0.978
30.268751291,0.1623,0.2924,0.9047,0.965
30.273346395,0.1677,0.2978,0.8866,0.950
30.278398531,0.1765,0.3237,0.8416,0.919
30.281658322,0.1790,0.3330,0.8240,0.907
30.284503531,0.1819,0.3520,0.7879,0.882
30.287376864,0.1848,0.3613,0.7723,0.872
30.291653687,0.1882,0.3687,0.7542,0.860
30.294583895,0.1951,0.3862,0.7214,0.841
30.297234833,0.1961,0.3946,0.7078,0.834
30.308629885,0.2058,0.4097,0.6809,0.821
30.312871083,0.2161,0.4356,0.6481,0.810
30.326441447,0.2161,0.4424,0.6374,0.805
30.330353843,0.2112,0.4547,0.6242,0.801
30.335533374,0.2034,0.4581,0.6354,0.809
30.340291916,0.1956,0.4620,0.6535,0.824
30.343792281,0.1912,0.4610,0.6628,0.830
30.346534468,0.1868,0.4610,0.6726,0.837
30.350586812,0.1838,0.4615,0.6838,0.845
30.355067906,0.1746,0.4630,0.7082,0.864
30.358221708,0.1653,0.4595,0.7312,0.879
30.360745718,0.1570,0.4595,0.7439,0.888
30.364186187,0.1491,0.4600,0.7552,0.897
30.368286395,0.1379,0.4595,0.7859,0.921
30.373295145,0.1296,0.4581,0.7972,0.928
30.377286239,0.1189,0.4547,0.8206,0.946
30.380593895,0.1052,0.4503,0.8402,0.959
30.385325145,0.0983,0.4478,0.8499,0.966
30.388735041,0.0905,0.4410,0.8636,0.974
30.391311864,0.0856,0.4356,0.8685,0.975
30.395776708,0.0822,0.4312,0.8710,0.975
30.399213166,0.0695,0.4185,0.8788,0.976
30.410228739,0.0568,0.4043,0.8817,0.972
30.413732801,0.0387,0.3872,0.8895,0.971
30.425817801,0.0304,0.3819,0.9008,0.979
30.428537333,0.0211,0.3662,0.9369,1.006
30.434254103,0.0143,0.3657,0.9477,1.016
30.437240249,0.0128,0.3643,0.9526,1.020
30.441056447,0.0094,0.3647,0.9628,1.030
30.446663478,0.0099,0.3701,0.9692,1.037
30.449893114,0.0104,0.3716,0.9672,1.036
30.454604103,0.0138,0.3735,0.9662,1.036
30.457245614,0.0143,0.3716,0.9609,1.030
30.461611447,0.0162,0.3701,0.9472,1.017
30.46540202,0.0197,0.3701,0.9398,1.010
30.471666603,0.0206,0.3706,0.9223,0.994
30.47495327,0.0216,0.3775,0.9017,0.978
30.479684051,0.0192,0.3838,0.8783,0.959
30.484668635,0.0167,0.3872,0.8666,0.949
30.488922489,0.0104,0.3994,0.8260,0.918
30.494528166,0.0065,0.4087,0.8021,0.900
30.498355145,0.0045,0.4185,0.7830,0.888
30.501034885,0.0006,0.4244,0.7752,0.884
30.505986864,-0.0023,0.4307,0.7703,0.883
30.509684833,-0.0092,0.4424,0.7600,0.879
30.51230452,-0.0116,0.4463,0.7542,0.876
30.516228687,-0.0136,0.4503,0.7468,0.872
30.521803322,-0.0175,0.4649,0.7302,0.866
30.524968322,-0.0180,0.4693,0.7283,0.867
30.527974572,-0.0204,0.4718,0.7263,0.866
30.53210051,-0.0228,0.4815,0.7273,0.873
30.537681083,-0.0243,0.4898,0.7346,0.883
30.542494468,-0.0272,0.4986,0.7449,0.897
30.545168166,-0.0282,0.5035,0.7503,0.904
30.549798531,-0.0311,0.5074,0.7532,0.909
30.552470405,-0.0365,0.5162,0.7600,0.919
30.556474989,-0.0434,0.5255,0.7693,0.933
30.559404676,-0.0439,0.5284,0.7727,0.937
30.564991499,-0.0424,0.5333,0.7806,0.946
30.56815728,-0.0448,0.5338,0.7845,0.950
30.573006864,-0.0429,0.5343,0.7889,0.954
30.577023166,-0.0385,0.5343,0.7991,0.962
30.579677697,-0.0365,0.5319,0.8021,0.963
30.583507489,-0.0341,0.5304,0.8069,0.966
30.58663426,-0.0277,0.5275,0.8153,0.971
30.589224833,-0.0253,0.5255,0.8182,0.973
30.592368895,-0.0224,0.5216,0.8216,0.973
30.596331343,-0.0136,0.5157,0.8240,0.972
30.601623895,-0.0067,0.5079,0.8299,0.973
30.604574572,-0.0038,0.5064,0.8328,0.975
30.609212333,0.0035,0.5011,0.8367,0.975
30.618328739,0.0050,0.5011,0.8372,0.976
30.621834833,0.0089,0.5006,0.8348,0.973
30.625092437,0.0118,0.5006,0.8333,0.972
30.633108322,0.0148,0.5030,0.8319,0.972
30.63889801,0.0231,0.5069,0.8250,0.969
30.642642385,0.0290,0.5069,0.8172,0.962
30.647579728,0.0319,0.5079,0.8113,0.958
30.65194978,0.0373,0.5089,0.8079,0.956
30.657557437,0.0456,0.5060,0.8065,0.953
30.661231291,0.0529,0.5035,0.8104,0.956
30.664229103,0.0548,0.5035,0.8128,0.958
30.66700978,0.0578,0.5016,0.8192,0.962
30.671707489,0.0622,0.4981,0.8309,0.971
30.675411395,0.0602,0.4947,0.8377,0.975
30.677993895,0.0622,0.4928,0.8421,0.978
30.680641708,0.0622,0.4913,0.8504,0.984
30.68349103,0.0612,0.4893,0.8602,0.992
30.68705051,0.0578,0.4854,0.8783,1.005
30.690561239,0.0539,0.4845,0.8895,1.014
30.693923843,0.0490,0.4840,0.8973,1.021
30.697802905,0.0436,0.4786,0.9139,1.033
30.703401187,0.0373,0.4752,0.9286,1.044
30.706561343,0.0358,0.4664,0.9394,1.049
30.709318478,0.0338,0.4630,0.9472,1.055
30.719398478,0.0290,0.4542,0.9550,1.058
30.723388426,0.0202,0.4395,0.9716,1.067
30.741677958,0.0182,0.4346,0.9716,1.065
30.745924676,0.0358,0.4581,1.0009,1.101
30.750688635,0.0402,0.4713,0.9975,1.104
30.756365666,0.0509,0.5118,0.9877,1.114
30.760694155,0.0485,0.5304,0.9760,1.112
30.765775249,0.0338,0.5377,0.9643,1.105
30.768903062,0.0246,0.5377,0.9579,1.099
30.773042124,-0.0057,0.5323,0.9482,1.087
30.77772801,-0.0399,0.5216,0.9438,1.079
30.783608114,-0.0712,0.5118,0.9535,1.085
30.788851551,-0.1010,0.5035,0.9716,1.099
30.795301135,-0.1259,0.5040,0.9921,1.120
30.798938114,-0.1494,0.5118,1.0122,1.144
30.804194468,-0.1641,0.5201,1.0312,1.167
30.80804228,-0.1792,0.5235,1.0459,1.183
30.811322332,-0.1885,0.5216,1.0552,1.192
30.82045801,-0.1963,0.5196,1.0620,1.198
30.823676343,-0.2354,0.4869,1.0835,1.211
30.834390822,-0.2452,0.4786,1.0845,1.210
30.83780176,-0.2828,0.4268,1.1089,1.221
30.843780197,-0.2945,0.4126,1.1201,1.230
30.848420926,-0.3077,0.3990,1.1333,1.240
30.852865718,-0.3243,0.3819,1.1499,1.254
30.861036291,-0.3375,0.3657,1.1651,1.267
30.864281447,-0.3458,0.3491,1.1793,1.278
30.868873114,-0.3541,0.3330,1.1964,1.291
30.873395978,-0.3590,0.3261,1.2022,1.296
30.876407489,-0.3678,0.3130,1.2135,1.306
30.881365197,-0.3746,0.3027,1.2188,1.311
30.884957853,-0.3742,0.2978,1.2184,1.309
30.889840145,-0.3751,0.2895,1.2144,1.304
30.89278676,-0.3742,0.2895,1.2091,1.298
30.895468947,-0.3702,0.2895,1.1944,1.284
30.900546082,-0.3644,0.2959,1.1705,1.261
30.904003582,-0.3610,0.3007,1.1563,1.248
30.907735718,-0.3546,0.3110,1.1216,1.217
30.910411395,-0.3497,0.3174,1.1055,1.202
30.922410562,-0.3453,0.3296,1.0659,1.168
30.930004624,-0.3443,0.3384,0.9912,1.102
30.932878062,-0.3390,0.3364,0.9237,1.040
30.936534155,-0.3356,0.3369,0.9032,1.021
30.939531239,-0.3360,0.3398,0.8832,1.004
30.942973999,-0.3341,0.3393,0.8436,0.969
30.947710249,-0.3331,0.3428,0.8089,0.940
30.950474624,-0.3321,0.3452,0.7942,0.928
30.956596291,-0.3307,0.3506,0.7639,0.903
30.960276395,-0.3268,0.3545,0.7517,0.893
30.96456577,-0.3194,0.3599,0.7258,0.871
30.972950145,-0.3145,0.3672,0.7082,0.858
30.976085457,-0.3087,0.3784,0.6926,0.847
30.978872332,-0.3077,0.3814,0.6892,0.846
30.982374832,-0.3062,0.3843,0.6877,0.845
30.985271187,-0.3087,0.3911,0.6848,0.847
30.988997593,-0.3097,0.3921,0.6838,0.847
30.993681499,-0.3126,0.3955,0.6887,0.854
31.001180353,-0.3170,0.3965,0.6951,0.861
31.006151603,-0.3248,0.3946,0.7009,0.867
31.010934676,-0.3351,0.3931,0.7063,0.875
31.017043582,-0.3409,0.3911,0.7102,0.880
31.024245874,-0.3590,0.3926,0.7146,0.891
31.027305041,-0.3776,0.3970,0.7219,0.906
31.030491551,-0.3815,0.3980,0.7263,0.912
31.032976968,-0.3844,0.4004,0.7302,0.917
31.040356447,-0.3903,0.4033,0.7429,0.931
31.043950041,-0.4020,0.4033,0.7635,0.952
31.048475457,-0.4098,0.4029,0.7786,0.968
31.051661759,-0.4128,0.4033,0.7840,0.973
31.057047645,-0.4196,0.4019,0.7986,0.988
31.060345145,-0.4230,0.3999,0.8025,0.991
31.064261343,-0.4220,0.3970,0.8099,0.996
31.069131343,-0.4132,0.3862,0.8177,0.994
31.072187228,-0.4064,0.3814,0.8221,0.993
31.076958062,-0.3917,0.3691,0.8275,0.987
31.07950478,-0.3815,0.3618,0.8314,0.984
31.082937332,-0.3717,0.3564,0.8387,0.984
31.09041228,-0.3629,0.3506,0.8465,0.986
31.093318687,-0.3224,0.3276,0.8734,0.987
31.096375718,-0.3106,0.3208,0.8817,0.988
31.09920827,-0.2989,0.3164,0.8895,0.990
31.105087124,-0.2789,0.3076,0.8998,0.991
31.109875666,-0.2715,0.3037,0.9071,0.994
31.113765093,-0.2413,0.2978,0.9227,0.999
31.116343062,-0.2310,0.2968,0.9252,0.999
31.122253009,-0.2095,0.2959,0.9276,0.996
31.126869207,-0.1875,0.2934,0.9252,0.989
31.132585926,-0.1641,0.2939,0.9188,0.979
31.138310614,-0.1470,0.2939,0.9110,0.968
31.142489937,-0.1289,0.2959,0.8959,0.952
